mention_id,paper_id,domain,raw_phrase,proposed_semantic_role,quote,evidence_scope,decision_source,annotation_status,human_decision,human_role,human_reason,review_flags,review_note
TG:P0246:n6,P0246,TG,eutectic properties of DES,quantity,"The water containing DES is intentionally utilized to modulate the solvent shell structure of redox couple and expand the operation temperature range of i-TE eutectogel cell. Moreover, appropriate amount of water can increase the solubility of [Fe(CN)6]3-/4- , while maintaining the eutectic properties of DES.",full_abstract_and_quote,role_review_v3.json,model_proposed_pending_human,,,,definition_unresolved,完整摘要说明维持DES共晶性质而未给出对应指标；仍可能兼指状态，保留定义疑义。
TG:P0113:n1,P0113,TG,conducting polymer thickness/multilayer,,The power generated by the PEDOT-Tos based TGCs increases with the conducting polymer thickness/multilayer and reaches values similar to the flat platinum electrode based TGCs.,original_quote_rechecked,role_review_v3.json,unresolved_role_pending_review,,,,compound_mixed_roles,原文把厚度与多层写在同一斜杠短语中，分别涉及量和结构，不能只取其中一项。
TG:P0001:n1,P0001,TG,TGC dressing,,"Moreover, the TGC dressing generates an exogenous electric field, promoting the spontaneous acceleration of wound healing.",full_abstract_and_quote,role_review_v3.json,unresolved_role_pending_review,,,,ontology_gap,完整摘要确认TGC敷料兼具发电与监测，是材料组成的完整功能装置；当前十类没有device_entity。
TG:P0005:n1,P0005,TG,chaotropic effect,mechanism_process,"Advanced characterization shows that the chaotropic effect enhances the Seebeck coefficient, while the self-supplying temperature difference given the radiative cooling structure enables all-weather power generation.",full_abstract_and_quote,role_review_v3.json,model_proposed_pending_human,,,,definition_unresolved,完整摘要只给chaotropic effect名称及性能后果，没有具体结构扰动机制；按原规则保留定义不足。
TG:P0012:n2,P0012,TG,active piezoresistivity,mechanism_process,"Leveraging the synergistic coupling of thermoelectricity and active piezoresistivity, the interface achieves selfpowered transduction of dynamic gestures into detectable electrical signals via its intrinsic response to body heat and real-time piezoresistive modulation under mechanical strain.",full_abstract_and_quote,role_review_v3.json,model_proposed_pending_human,,,,role_boundary_review,完整摘要将active piezoresistivity用于应变下的压阻调制，仍兼有性质与机制两种读法，保留边界问题。
TG:P0025:n7,P0025,TG,thermoelectric power,performance_function,"The results indicate that low FA concentrations promote the desolvation of redox ions, thereby accelerating the reaction kinetics and increasing the short-circuit current density. In addition, FA acts as a stabilizer for water, thereby lowering the activation energy of the redox reaction and resulting in a remarkable 60% improvement in overall thermoelectric power.",full_abstract_and_quote,role_review_v3.json,model_proposed_pending_human,,,,definition_unresolved,完整摘要分别说thermopower和overall thermoelectric power，未给后者单位；不能以60%提升消除术语歧义。
TG:P0036:n2,P0036,TG,extracting self-existent intrinsic temperature features,,"Using a concave-arranged TGH array, the characteristics of users can be distinguished adequately even under an open environment by extracting self-existent intrinsic temperature features from five typical sites of fingers.",original_quote_rechecked,role_review_v3.json,unresolved_role_pending_review,,,,ontology_gap,该节点指从手指温度信号提取特征的分析操作，不能当作材料过程或材料设计操作。
TG:P0037:n1,P0037,TG,thermogalvanic cells (TGCs),,"To improve energy efficiency, cost savings, environmental sustainability, and industrial practices, an effective approach is proposed to employ thermogalvanic cells (TGCs) for electric power generation by harvesting low-grade exhaust heat produced in AFCs.",original_quote_rechecked,role_review_v3.json,unresolved_role_pending_review,,,,ontology_gap,thermogalvanic cells是被用于发电的完整器件，不能把装置名称替换成应用或内部材料。
TG:P0064:n1,P0064,TG,gel patch,,"Meanwhile, the gel patch possesses high responsivity on strain that can recognize the pulse beat at the wrist.",full_abstract_and_quote,role_review_v3.json,unresolved_role_pending_review,,,,ontology_gap_review,全文明确gel patch由凝胶与柔性电极封装而成，属于传感装置，不能仅按gel一词分成材料。
iTE:P0354:n4,P0354,iTE,diffusion difference,quantity,"The enhanced i-TE performances are mainly attributed to the low crystalline structure and the improvement in ions dissociation, migration, and diffusion difference.",full_abstract_and_quote,role_review_v3.json,model_proposed_pending_human,,,,definition_unresolved,完整摘要列出解离、迁移及diffusion difference，仍未定义差异的对象或具体量。
iTE:P0359:n5,P0359,iTE,ionic thermoelectric effect,mechanism_process,"The hydroxyl groups within the hydrogels interact with both cations and anions, thereby increasing the entropy difference in thermal migration between them. Meanwhile, the integrated hydrogel structure provides accelerated pathways for ion transport, synergistically enhancing the overall ionic thermoelectric effect.",full_abstract_and_quote,role_review_v3.json,model_proposed_pending_human,,,,effect_response_review,全文有器件输出量值，但节点句中的overall effect仍指共同输运效应，未与单一量建立定义等同；保留效应响应边界。
iTE:P0361:n3,P0361,iTE,cationic moving self-enhancement,mechanism_process,"Herein, the functional leather collagen fibers-bearing natural channels are employed as the polymer matrixes, while the trisodium citrate (SC) organic acid salt exhibits the function of cationic moving self-enhancement as the primary mobile ions for signaling.",full_abstract_and_quote,role_review_v3.json,model_proposed_pending_human,,,,definition_unresolved,全文支持快速阳离子运动，却没有解释self-enhancement的具体机制，保留原称谓和定义缺口。
iTE:P0364:n3,P0364,iTE,thermal mobility of ions,quantity,"The anionic polymer in the cation-selective hydrogel is attractive to sodium ions, while the cationic polymer in the anion-selective hydrogel is attractive to chloride ions. This regulates the thermal mobility of ions in the hydrogel without polymer modification or the addition of some additives, thus enhancing or changing the Seebeck coefficient (S).",full_abstract_and_quote,role_review_v3.json,model_proposed_pending_human,,,,definition_unresolved,全文讨论选择性水凝胶调节thermal mobility，但未定义量纲或是否为电迁移率，不能去掉thermal限定。
iTE:P0365:n1,P0365,iTE,hydration properties of LiCl,interaction,"Furthermore, due to the hydration properties of LiCl, the ionic hydrogels exhibit excellent freeze resistance and the capability to absorb moisture for self-regeneration upon drying.",full_abstract_and_quote,role_review_v3.json,model_proposed_pending_human,,,,role_boundary_review,完整摘要把LiCl水合性质用于解释抗冻与吸湿，未明确是相互作用本身还是材料水合属性。
iTE:P0369:n1,P0369,iTE,porosity and pore connectivity,,"The results show not only the porosity and pore connectivity, but also the higher specific surface area of cement matrix is an important parameter for improving the ionic Seebeck coefficient of cementitious materials. The finer pore distribution in the cement matrix will cause a larger thermoelectric voltage.",original_quote_rechecked,role_review_v3.json,unresolved_role_pending_review,,,,compound_mixed_roles_review,porosity与pore connectivity分别可能是孔隙率量及连通结构或指标；重要参数这一表述不足以统一角色。
TG:P0081:n4,P0081,TG,concentration gradient effects,mechanism_process,"Here, we introduce a redox-split thermogalvanic cell in which a temperature gradient drives localized oxidation of a nickel-bipyridine complex at the hot electrode only, creating chemical heterogeneity that augments thermopower via additional concentration gradient effects.",full_abstract_and_quote,role_review_v3.json,model_proposed_pending_human,,,,definition_unresolved,全文明确浓度异质性增强热电势，但未定义浓度梯度效应的独立量或具体过程，保持泛称且不补机理。
TG:P0089:n3,P0089,TG,electrode kinetics,quantity,"More specifically, the identified criteria included a high thermogalvaniccell coefficient preferably exceeding 0.2 mV K-1, a weak dependence of the thermogalvanic coefficient on the lithiationstate, and a favorable balance between the thermogalvanic cell coefficientand electrode kinetics as estimated from the lithiation overpotential.",full_abstract_and_quote,role_review_v3.json,model_proposed_pending_human,,,,definition_unresolved,全文以嵌锂过电势估计电极动力学作为选材指标，但未定义kinetics对应何种速率量，暂不细化。
TG:P0094:n2,P0094,TG,altered solvation,state_structure,"Addition of CsCl was able to boost the maximum power output by uptoca.80%,viaboth an increased Seebeck coefficient (through altered solvation) and through increased current (viahomogeneous electrocatalysis of electron transfer).",full_abstract_and_quote,role_review_v3.json,model_proposed_pending_human,,,,role_boundary_review,全文仍以altered solvation解释Seebeck改变，不能据此唯一选择改变后结构还是溶剂化改变过程。
TG:P0097:n2,P0097,TG,thermodynamic and kinetic properties,quantity,"However, diethylenetriaminepentaacetic acid (to form [Fe(DEPTA)](2-/3-)) demonstrated the optimum compromise between thermodynamic and kinetic properties; this was used to prepare an in-series thermogalvanic device with the parent Fe2+/3+ species.",full_abstract_and_quote,role_review_v3.json,model_proposed_pending_human,,,,definition_unresolved,全文显示热力学与动力学性质共同用于折中选择，仍未把该复数性质定义为一个确定量。
TG:P0100:n3,P0100,TG,measurements of the thermogalvanic profile,,"When preventing charge difference accumulation via compositional leveling, the presented method enabled precise and high-resolution measurements of the thermogalvanic profile.",original_quote_rechecked,role_review_v3.json,unresolved_role_pending_review,,,,ontology_gap_review,中心是对thermogalvanic profile进行测量的行为，不是profile本身；当前没有测量方法角色。
TG:P0103:n1,P0103,TG,ISV and 3-electrode assemblies,,"Thermogalvanic cells (or thermocells) are being increasingly investigated due to their ability to directly convert modest temperature gradients into electricity, using redox chemistry. However, this has resulted in a diverse range of cells, electrolytes, temperature gradients, etc. being reported. Recently, so-called temperature-difference 'normalised' power outputs have been reported; the power output is divided by the square of the temperature difference to yield temperature-insensitive power output values. The validity of this procedure is quantitatively assessed here, and found to be far from accurate. Additionally, numerous different experimental procedures for measuring the current and power output from thermocells can be found in the literature, covering different approaches, vastly different time scales, and employing a diverse range of measuring instruments. A range of experimental methodologies covering a sequence of constant resistances (or resistive loads), a sequence of constant currents, a sequence of constant potentials (or voltage), chronoampemmeby and linear sweep voltammetry (ISV) were evaluated in this study, using source measure units, potentiostats and voltammeters/multimeters. While most methodologies were consistent, the measurement time and number of electrodes were found to be highly influential, with ISV and 3-electrode assemblies especially overestimating the current and power output from thermocells.",original_quote_rechecked,role_review_v3.json,unresolved_role_pending_review,,,,ontology_gap_review,引文明确并列扫描伏安法和三电极配置，既含方法又含装置，不能单一归类或按字母纠正原词。
TG:P0108:n1,P0108,TG,impedance analysis,,"Thermogalvanic cells(also known as thermo-electrochemical cells) that convert waste heat energy to electricity are a new type of energy conversion device. However, the electron transfer kinetics and mass transfer of redox couples have not been thoroughly studied. Here, the ion reaction and charge transport in thermogalvanic cells are investigated by electrochemical impedance analysis. We first propose the detailed impedance model followed experimental verification on three types of electrode materials. Parameters including kinetic rate constants and ion diffusion coefficients for the electrodes are obtained by fitting the impedance data. Our study shows explicitly that impedance analysis can provide useful information on selecting suitable electrode materials for thermogalvanic cells.",original_quote_rechecked,role_review_v3.json,unresolved_role_pending_review,,,,ontology_gap_review,阻抗分析用于拟合数据并提取参数，是分析方法，不能与电极中的真实电荷传输过程混同。
TG:P0132:n2,P0132,TG,thermogalvanic cell,,"The thermoelectric power of ZrH(0.8) in the (alpha + delta) coexisting phase state and TiH(0.2) in the (alpha + beta) coexisting phase state was estimated as 0.39 and 0.20 mV K(-1), respectively, in a LiCl-KCl eutectic melt containing 1.0 mol % hydride ion (H(-)) at 673-773 K. Using the standard formal potentials of H(2)/H(-) in this temperature range, the thermoelectric powers of many kinds of metal hydrides were estimated from the reported data of equilibrium hydrogen pressure-temperature relations. Using these results, the feasibility of the M-H-type thermogalvanic cell, which uses electrochemical reactions between hydrogen-absorbing metals and hydride ion in molten salts, is discussed. (C) 2003 The Electrochemical Society.",original_quote_rechecked,role_review_v3.json,unresolved_role_pending_review,,,,ontology_gap_review,引文讨论M-H型热电池的可行性，节点为完整电化学装置；现有十类不覆盖。
TG:P0152:n2,P0152,TG,thermogalvanic (TG) corrosion intensity,quantity,"The effect of traditional inhibitors of acid corrosion (urotropine, benzotriazole, and thiocarbamide) on the corrosion-electrochemical behavior of an iron plate with a tangential thermal gradient in a sulfate-containing acid solution is examined. The inhibitors are shown to significantly weaken the thermogalvanic (TG) corrosion intensity, reducing the TG currents and total weight tosses of iron in the thermoelectric zone by factors of 1.3 to 2.0 and 1.1 to 1.4 times, respectively.",original_quote_rechecked,role_review_v3.json,model_proposed_pending_human,,,,definition_unresolved,原文以电流与失重两个不同观测体现腐蚀强度，未给intensity独立定义；不选其一替换。
TG:P0181:n1,P0181,TG,integrative multilayer film cell,,"Capturing solar energy for thermal conversion in a highly efficient manner for steam-electricity cogeneration is particularly opportune in the context of optimal solar energy utilization for concurrent water-energy harvesting. Herein, an integrative photothermal evaporator/thermogalvanic cell with the desired optical, heat, water, and electrochemical management for synergistic steam-electricity production is reported. Versatile layer by-layer assembly is employed to integrate a hydrogel/metal-oxide/polymer into a multilayer film with individually addressable thickness, composition, and structure. As such, the ultimate integrative multilayer film cell demonstrates a unified high surface area and conductive electrodes, broadband absorption, rapid water suction-ion exchange, and thermal insulation properties. Thus, the designed cell immensely suppresses heat losses, achieving a high solar thermal conversion efficiency of 91.4% and maximum power outputs of approximate to 1.6 mW m(-2). Additionally, the self-floating, deformable, modular integral device presents appealing attributes such as salt-rejection for viable seawater desalination, high mechanical stability, and resilience to demanding operating conditions, and configurable on-demand/point-of-use tandem structure to maximize clean water and power generation value per area. This integrated strategy may provide prospective opportunities to reduce dependence on fossil fuels and freshwater inputs and solutions for renewable and decentralized clean water and electricity.",original_quote_rechecked,role_review_v3.json,unresolved_role_pending_review,,,,ontology_gap_review,multilayer film cell指集成蒸发器和热电池整体，层状修饰不足以把器件改判为结构节点。
TG:P0195:n3,P0195,TG,degrees of freedom and ordering of the solvent,,"An aqueous electrochemically controlled host-guest encapsulation system demonstrates a large and synthetically tunable redox entropy change. Electrochemical entropy is the basis for thermally regenerative electrochemical cycles (TRECs), which utilize reversible electrochemical processes with large molar entropy changes for thermogalvanic waste-heat harvesting and electrochemical cooling, among other potential applications. A supramolecular host-guest system demonstrates a molar entropy change of 4 times that of the state-of-the-art aqueous TREC electrolyte potassium ferricyanide. Upon encapsulation of a guest, water molecules that structurally resemble amorphous ice are displaced from the host cavity, leveraging a change in the degrees of freedom and ordering of the solvent rather than the solvation of the redox-active species to increase entropy. The synthetic tunability of the host allows rational optimization of the system's Delta S, showing a range of -51 to -101 cal mol(-1) K-1 (-2.2 to -4.4 mV K-1) depending on ligand and metal vertex modifications, demonstrating the potential for rational design of high-entropy electrolytes and a new strategy to overcome theoretical limits on ion solvation reorganization entropy.",original_quote_rechecked,role_review_v3.json,unresolved_role_pending_review,,,,compound_mixed_roles_review,溶剂自由度与有序性同时变化，包含量及结构状态，不能只按熵的后果选一个角色。
TG:P0226:n1,P0226,TG,asymmetric cells,,"The evaluation of batteries under thermal gradients is essential for safety and longevity reasons, and to investigate power generation via the thermogalvanic effect. The thermogalvanic Seebeck coefficient of lithium metal (+ 1.0 mV.K-1) and solid lithium ferri/ferrocyanide intercalation electrodes (-0.6 mV.K-1) were determined. The measured Seebeck coefficients of identical asymmetric cells containing both electrodes deviated from the expected values, having Seebeck coefficients which also varied as a function of thermal conditions (+ 0.7 to + 4.3 mV.K-1). This work demonstrates that the thermal responses of asymmetric battery assemblies are more complex than predicted based upon their individual half-cell performances in symmetric cells.",original_quote_rechecked,role_review_v3.json,unresolved_role_pending_review,,,,ontology_gap_review,原文明确为含两种电极的非对称电池，属于装置而非不对称性这一结构属性。
TG:P0228:n1,P0228,TG,asymmetry of the spin-mixing,state_structure,"Spin-dependent heat and charge transport perpendicular to the plane of magnetic Co/Cu multilayers was studied experimentally and interpreted in the framework of the thermodynamics of irreversible processes. The thermogalvanic voltage(TGV) is introduced. It measures the ac voltage response to a small temperature oscillation while a dc current is driven through the sample. TGV presents a magnetic response (MTGV) of 50%, much larger than magnetoresistance (GMR) and the magneto-thermoelectrical power (MTEP). The linear equations for transport of heat, charge, and spin-polarized currents in magnetic and nonmagnetic mediums are applied to a multilayer structure. The role of spin mixing in GMR, MTEP, and MTGV is shown. In particular, the asymmetry of the spin-mixing gives rise to spin-dependent effective Peltier coefficients. The three measurements can be accounted for with two parameters expressing the spin dependence of the transport coefficients.",original_quote_rechecked,role_review_v3.json,model_proposed_pending_human,,,,definition_unresolved,原文讨论自旋混合不对称造成Peltier系数差异，但未定义该不对称为结构还是参数；暂定角色不升格。
iTE:P0393:n2,P0393,iTE,ionic thermoelectric effect,mechanism_process,"The mechanism of the ionic thermoelectric effect is discovered and evaluated. The temperature sensing properties of the pure cement paste under the gradient heating and the temperature cycles are measured. In addition, a cement-based temperature sensor is further developed, and its temperature sensing performance is tested. It is found that the pure cement paste exhibits an ionic thermoelectric effect due to the existence of ions in the pore solution, with the advantages of high Seebeck coefficient, high electrical conductivity, and low cost.",original_quote_rechecked,role_review_v3.json,model_proposed_pending_human,,,,effect_response_review,节点句区分离子热电效应及后续列出的Seebeck等优势，未把effect定义成系数；依冻结规则保留边界标记。
iTE:P0405:n1,P0405,iTE,"secondary doping, dedoping engineering, and ionic energy filtering",,"Here, a poly(3,4-ethylenedioxythiophene):polystyrene sulfonate (PEDOT:PSS) film is reported with a very high Seebeck coefficient and figure of merit (zT) at room temperature through secondary doping, dedoping engineering, and ionic energy filtering.",full_abstract_and_quote,role_review_v3.json,unresolved_role_pending_review,,,,compound_mixed_roles_review,全文虽列出酸碱还原处理及离子液体涂覆，但原节点并列掺杂操作和能量过滤机制，不能用单一design_strategy覆盖；撤回原单一角色建议，保留复合待拆分。
iTE:P0408:n2,P0408,iTE,electrode-dependent effect,mechanism_process,"Based on thermal diffusion, owing to the ion size difference, the covalent cross-linked polymer network and the electrode-dependent effect promote rapid transport of the cations and boost ion concentration difference, resulting in a huge ionic Seebeck coefficient of 19.02 mV K- 1.",full_abstract_and_quote,role_review_v3.json,model_proposed_pending_human,,,,definition_unresolved,完整摘要仅说明electrode-dependent effect促进阳离子输运，仍未解释具体电极机制。
iTE:P0415:n2,P0415,iTE,low-voltage organic transistor,,"Here we take advantage of the large ionic thermoelectric Seebeck coefficient found in polymer electrolytes (similar to 10,000 mu V K-1) to introduce the concept of ionic thermoelectric gating a low-voltage organic transistor. The temperature sensing amplification of such ionic thermoelectric-gated devices is thousands of times superior to that of a single thermoelectric leg in traditional thermopiles.",original_quote_rechecked,role_review_v3.json,unresolved_role_pending_review,,,,ontology_gap_review,节点是有机晶体管器件，ionic thermoelectric gating是其作用方式，不能以作用方式替代实体类别。
iTE:P0431:n1,P0431,iTE,ionic-thermoelectric module with a narrow-bandpass optical filter,,"This monolithic platform integrates multiple sub-100 mu m sensing units, each combining an ionic-thermoelectric module with a narrow-bandpass optical filter, to selectively resolve the contributions of individual gas species in mixed-gas environments.",original_quote_rechecked,role_review_v3.json,unresolved_role_pending_review,,,,ontology_gap_review,热电模块与窄带滤波器构成传感单元，是器件组合，不能直接当作材料配方。
iTE:P0448:n1,P0448,iTE,interfacial capacitive effect between ionogel and CPNF,mechanism_process,"The resulting NCTEC exhibits a record-high output power density normalized by squared temperature gradient (Pave/Delta T2) of 1.72 mW m-2 K-2 and realizes continuous power output (over 12 h) at a constant temperature gradient, which is among the highest reported power output for TE converters and can be attributed to the combination of substantial increase in interfacial capacitive effect between ionogel and CPNF and an optimized electrical property of the CPNF.",full_abstract_and_quote,role_review_v3.json,model_proposed_pending_human,,,,definition_unresolved,全文仍只称界面电容效应增强，未把电容数值变化与界面充电过程区分；保留定义不足。
iTE:P0448:n2,P0448,iTE,electrical property of the CPNF,quantity,"The resulting NCTEC exhibits a record-high output power density normalized by squared temperature gradient (Pave/Delta T2) of 1.72 mW m-2 K-2 and realizes continuous power output (over 12 h) at a constant temperature gradient, which is among the highest reported power output for TE converters and can be attributed to the combination of substantial increase in interfacial capacitive effect between ionogel and CPNF and an optimized electrical property of the CPNF.",full_abstract_and_quote,role_review_v3.json,model_proposed_pending_human,,,,definition_unresolved,完整摘要未指出CPNF的electrical property具体为何量；不能直接改成电导率。
iTE:P0449:n1,P0449,iTE,doping levels and morphology,,"However, the TE performance of PEDOT still needs further improvement. In this work, vapor phase polymerization (VPP) and ionic liquid (IL) post-treatment are combined to obtain high-performance PEDOT film. It is demonstrated that by varying the polymerization conditions, the optimal conductivity and Seebeck coefficient of PEDOT-Tos are 947 S cm-1 and 18.3 mu V K-1, respectively. Furthermore, after treatment with 1-ethyl-3-methylimidazolium tetrafluoroborate (EMIM BF4), its power factor can be further enhanced to a maximum value of 154.58 mu W m-1 K-2, which is 4.9 times higher than that without treatment (31.67 mu W m-1 K-2). The enhanced TE performance of PEDOT is largely due to changes in doping levels and morphology, which have been confirmed through different characterization methods.",original_quote_rechecked,role_review_v3.json,unresolved_role_pending_review,,,,compound_mixed_roles_review,掺杂程度和形貌分别涉及量与结构，原复合节点没有共同单一主角色。
iTE:P0452:n1,P0452,iTE,energetic disorder for PDPP-EDOT,state_structure,"Based on the theoretical calculation, it is assumed that the enhancement of TE performance for the doped PDPP-EDOT by DPPNMe3Br is mainly attributed to the increase of energetic disorder for PDPP-EDOT.",full_abstract_and_quote,role_review_v3.json,model_proposed_pending_human,,,,role_boundary_review,完整摘要把能量无序作为理论假设解释，未定义无序宽度参数；保留状态建议及量状态边界，不抹去assumed措辞。
iTE:P0470:n2,P0470,iTE,electric double layer (EDL) strength,quantity,"Molecular dynamics (MD) simulations further revealed that variations in ionic liquid molecular structure influenced the electric double layer (EDL) strength, thereby affecting carrier transport characteristics.",full_abstract_and_quote,role_review_v3.json,model_proposed_pending_human,,,,definition_unresolved,完整摘要提及EDL构型与strength但没有定义strength对应场强、电荷或电容，不作常识补全。
iTE:P0470:n3,P0470,iTE,carrier transport characteristics,quantity,"Molecular dynamics (MD) simulations further revealed that variations in ionic liquid molecular structure influenced the electric double layer (EDL) strength, thereby affecting carrier transport characteristics.",full_abstract_and_quote,role_review_v3.json,model_proposed_pending_human,,,,definition_unresolved,完整摘要仍泛称carrier transport characteristics，未将其唯一对应迁移率等输运量。
iTE:P0476:n1,P0476,iTE,unidirectional orientation of ionic conductivity,quantity,The power conversion efficiency of the proton-conductive thermoelectric cell is improved by the unidirectional orientation of ionic conductivity in the electrospun Nafion cell.,full_abstract_and_quote,role_review_v3.json,model_proposed_pending_human,,,,role_boundary_review,完整摘要仅两句，仍无法判断单向取向指电导各向异性还是纤维排列；维持待核实。
iTE:P0485:n2,P0485,iTE,thermoelectric paper chips,,"This work proposes a particular kind of self-powered, low-cost, and green thermoelectric paper chips based on the principle of self-assembly and disassembly of ionic liquids on the surface of gold electrodes.",original_quote_rechecked,role_review_v3.json,unresolved_role_pending_review,,,,ontology_gap_review,paper chips是基于电极表面组装原理的整体装置，不能以纸材料或其工作过程替代器件角色。
iTE:P0499:n1,P0499,iTE,small polaron hopping (SPH) model,,Thermoelectric power of high-temperature region was successfully analysed using small polaron hopping (SPH) model.,full_abstract_and_quote,role_review_v3.json,unresolved_role_pending_review,,,,ontology_gap_review,SPH model是用来分析热电数据的模型，不能去掉model后把节点当作跃迁过程。
iTE:P0499:n2,P0499,iTE,Thermoelectric power of high-temperature region,performance_function,Thermoelectric power of high-temperature region was successfully analysed using small polaron hopping (SPH) model.,full_abstract_and_quote,role_review_v3.json,model_proposed_pending_human,,,,definition_unresolved,完整摘要没有thermoelectric power的单位或明确定义，保留热电表现角色及术语疑义。
iTE:P0505:n1,P0505,iTE,K-means clustering algorithm,,"The combination of the K-means clustering algorithm of machine learning can filter out the noise of traditional thermoelectric sensors and improve the consistency of signals, thereby enabling the prediction of absolute temperature under the conditions of 10 or 20 K temperature difference.",original_quote_rechecked,role_review_v3.json,unresolved_role_pending_review,,,,ontology_gap_review,K-means用于信号去噪和温度预测，是数据算法，现有十类未覆盖。
iTE:P0517:n2,P0517,iTE,charge puddles effect,mechanism_process,"By keeping the Fermi level at charge neutral point during the cool-down, we found that the charge puddles effect can be greatly reduced and thus largely improve the transport properties at low T in graphene-based devices using ionic liquid gating.",full_abstract_and_quote,role_review_v3.json,model_proposed_pending_human,,,,definition_unresolved,完整摘要仍只讨论charge puddles effect被抑制的后果，未给出效应的具体物理定义。
