candidate_id,path_scope,path_state,graph_eligible,scientific_claim_status,shared_global_concept_id,shared_label,shared_category,source_shared_label_matches_registry,source_shared_category_matches_registry,shared_layer_labels_match,shared_layer_categories_match,ite_shared_layer_node_id,tg_shared_layer_node_id,alignment_id,alignment_state,ite_pair_id,ite_pair_edge_status,ite_other_global_concept_id,ite_other_label,ite_other_category,source_ite_other_label_matches_registry,source_ite_other_category_matches_registry,ite_other_layer_node_id,ite_pair_paper_count,ite_pair_sentence_count,source_ite_pair_paper_count_matches_pair_bank,source_ite_pair_sentence_count_matches_pair_bank,ite_strict_relation_ids,source_ite_strict_relation_ids_match_pair_bank,ite_semantic_relation_review_status,source_ite_semantic_review_status_matches_recomputed,ite_authoritative_provenance_fk,tg_pair_id,tg_pair_edge_status,tg_other_global_concept_id,tg_other_label,tg_other_category,source_tg_other_label_matches_registry,source_tg_other_category_matches_registry,tg_other_layer_node_id,tg_pair_paper_count,tg_pair_sentence_count,source_tg_pair_paper_count_matches_pair_bank,source_tg_pair_sentence_count_matches_pair_bank,tg_strict_relation_ids,source_tg_strict_relation_ids_match_pair_bank,tg_semantic_relation_review_status,source_tg_semantic_review_status_matches_recomputed,tg_authoritative_provenance_fk,evidence_tier,base_evidence_grade,base_evidence_grade_order,source_base_evidence_grade_matches_recomputed,source_base_evidence_grade_order_matches_recomputed,evidence_grade,evidence_grade_order,source_reviewed_evidence_grade_matches_recomputed,source_reviewed_evidence_grade_order_matches_recomputed,grade_namespace,grade_basis,minimum_pair_paper_count,minimum_pair_sentence_count,source_minimum_pair_paper_count_matches_recomputed,source_minimum_pair_sentence_count_matches_recomputed,source_closure_group_id,source_cross_endpoint_pair_key,cross_endpoint_status_in_iTE,cross_endpoint_status_in_TG,source_cross_endpoint_status_in_iTE,source_cross_endpoint_status_in_TG,source_cross_endpoint_status_in_iTE_matches_recomputed,source_cross_endpoint_status_in_TG_matches_recomputed,human_relation_review_status,cross_paper_compatibility_status,cross_endpoint_evaluation_status,novelty_status,novelty_claim_allowed,candidate_interpretation,shared_node_release_status,cross_endpoint_edge_state,review_selected,review_queue_order,review_selection_reason,selection_policy_id
TC_0f221a6487e6,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,True,LN_942c8fffcbe6,LN_0f6d9cc28a72,AL_224ce7bcbf3c,exact_identity_not_scientific_relation,IP_3ab384d4592f,same_sentence_cooccurrence_only,GC_ef0c82731bc9,harvested energy density,outcome_or_property,True,True,LN_55d1b6eee846,1,1,True,True,,True,cooccurrence_only,True,IP_3ab384d4592f,TP_199f7605d733,same_sentence_cooccurrence_only,GC_960b80cb60b1,temperature insensitive power,outcome_or_property,True,True,LN_0e4dfc737c51,2,2,True,True,,True,cooccurrence_only,True,TP_199f7605d733,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,R0_cooccurrence_only_or_rejected,3,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_60ae368155b4,GC_960b80cb60b1::GC_ef0c82731bc9,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0f28ae63d82e,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,True,LN_6b8cc44fec86,LN_ce78e7c63303,AL_c9e8a8b9c210,exact_identity_not_scientific_relation,IP_104672f0d2df,same_sentence_cooccurrence_only,GC_3de6c46d3c21,boosting power,outcome_or_property,True,True,LN_11a3ab48bfe0,1,1,True,True,,True,cooccurrence_only,True,IP_104672f0d2df,TP_b210542384f9,same_sentence_cooccurrence_only,GC_1e7bbb5384f5,hydrogel network,material_or_structure,True,True,LN_3f470274464b,1,1,True,True,,True,cooccurrence_only,True,TP_b210542384f9,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,R0_cooccurrence_only_or_rejected,3,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_a77f92fb86f2,GC_1e7bbb5384f5::GC_3de6c46d3c21,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0f2a661a0978,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,True,LN_942c8fffcbe6,LN_0f6d9cc28a72,AL_224ce7bcbf3c,exact_identity_not_scientific_relation,IP_92eba3a91748,same_sentence_cooccurrence_only,GC_d190b33526bf,selective ion migration,mechanism_or_process,True,True,LN_8e0aea444814,1,1,True,True,,True,cooccurrence_only,True,IP_92eba3a91748,TP_7a3e031d6fed,same_sentence_cooccurrence_only,GC_35c951ddac4c,widely available aqueous electrolyte,material_or_structure,True,True,LN_fb954ef60e66,1,1,True,True,,True,cooccurrence_only,True,TP_7a3e031d6fed,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,R0_cooccurrence_only_or_rejected,3,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_83b510c0f3fb,GC_35c951ddac4c::GC_d190b33526bf,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0f2ab0716ded,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_c193d91329df,charge transport,mechanism_or_process,True,True,True,True,LN_50f3b037ed53,LN_8f0e3aa6fcf3,AL_77a98a1cbca4,exact_identity_not_scientific_relation,IP_6d5599d0422b,same_sentence_cooccurrence_only,GC_3bbfc47c4b64,cps,literal_formula,True,True,LN_b961c3125ef3,1,1,True,True,,True,cooccurrence_only,True,IP_6d5599d0422b,TP_4afc4caa7277,same_sentence_cooccurrence_only,GC_f6a18b63875e,electrolyte electrode,material_or_structure,True,True,LN_8115b71227be,1,1,True,True,,True,cooccurrence_only,True,TP_4afc4caa7277,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,R0_cooccurrence_only_or_rejected,3,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_7a87fc1eb992,GC_3bbfc47c4b64::GC_f6a18b63875e,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0f3087a1cbf2,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,True,LN_6b8cc44fec86,LN_ce78e7c63303,AL_c9e8a8b9c210,exact_identity_not_scientific_relation,IP_de392559fdd6,same_sentence_cooccurrence_only,GC_3014bd537b0f,cnt electrode,material_or_structure,True,True,LN_ee1a5f0eb9d0,1,1,True,True,,True,cooccurrence_only,True,IP_de392559fdd6,TP_83eda03cde51,same_sentence_cooccurrence_only,GC_c466b5b6a256,evaporative cooling,mechanism_or_process,True,True,LN_c002b73077d9,1,1,True,True,,True,cooccurrence_only,True,TP_83eda03cde51,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,R0_cooccurrence_only_or_rejected,3,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_ebf517d9035e,GC_3014bd537b0f::GC_c466b5b6a256,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0f35715e8031,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,True,LN_6b8cc44fec86,LN_ce78e7c63303,AL_c9e8a8b9c210,exact_identity_not_scientific_relation,IP_5eb7efd1924a,same_sentence_cooccurrence_only,GC_233dba938c21,maximum ionic seebeck coefficient,outcome_or_property,True,True,LN_71693fb0dcae,1,1,True,True,,True,cooccurrence_only,True,IP_5eb7efd1924a,TP_ccca394e2d67,same_sentence_cooccurrence_only,GC_28dcc6b5c5f9,redox pair ion,material_or_structure,True,True,LN_a32c802428f1,1,1,True,True,,True,cooccurrence_only,True,TP_ccca394e2d67,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,R0_cooccurrence_only_or_rejected,3,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_57f63846d246,GC_233dba938c21::GC_28dcc6b5c5f9,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0f3a1241a8bc,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,True,LN_6b8cc44fec86,LN_ce78e7c63303,AL_c9e8a8b9c210,exact_identity_not_scientific_relation,IP_b7908a398cb8,same_sentence_cooccurrence_only,GC_2a35840dc834,molecular network,material_or_structure,True,True,LN_4feb46d71d4c,1,1,True,True,,True,cooccurrence_only,True,IP_b7908a398cb8,TP_dc24552919c4,same_sentence_cooccurrence_only,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,LN_0f6d9cc28a72,1,2,True,True,,True,cooccurrence_only,True,TP_dc24552919c4,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,R0_cooccurrence_only_or_rejected,3,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_0693d99040b3,GC_2a35840dc834::GC_d18c91f9affa,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0f3c05340f36,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_21faa67da1fd,conversion,mechanism_or_process,True,True,True,True,LN_5c34d205f4c3,LN_42f3c16c1ea5,AL_f43c78f72952,exact_identity_not_scientific_relation,IP_6d8ba7162e2d,same_sentence_cooccurrence_only,GC_9499b442f328,ionic diffusion,mechanism_or_process,True,True,LN_4a8af1748ed0,1,1,True,True,,True,cooccurrence_only,True,IP_6d8ba7162e2d,TP_e21c619588a6,same_sentence_cooccurrence_only,GC_b9685da817f9,utilization rate,outcome_or_property,True,True,LN_ab418428dcb5,1,1,True,True,,True,cooccurrence_only,True,TP_e21c619588a6,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,R0_cooccurrence_only_or_rejected,3,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_8baac5b26ebd,GC_9499b442f328::GC_b9685da817f9,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0f4654a58f9e,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,True,LN_6b8cc44fec86,LN_ce78e7c63303,AL_c9e8a8b9c210,exact_identity_not_scientific_relation,IP_f390c55ed4a0,same_sentence_cooccurrence_only,GC_33470b954c3c,optimal seebeck coefficient,outcome_or_property,True,True,LN_84f23ff5c478,1,1,True,True,,True,cooccurrence_only,True,IP_f390c55ed4a0,TP_2a38c8648322,same_sentence_cooccurrence_only,GC_96ad18401ea9,colligative property,outcome_or_property,True,True,LN_749a67470054,1,1,True,True,,True,cooccurrence_only,True,TP_2a38c8648322,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,R0_cooccurrence_only_or_rejected,3,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_92122395bab2,GC_33470b954c3c::GC_96ad18401ea9,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0f46be77d891,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,True,LN_6b8cc44fec86,LN_ce78e7c63303,AL_c9e8a8b9c210,exact_identity_not_scientific_relation,IP_223286666e80,same_sentence_cooccurrence_only,GC_008e17a69d20,electrical property,outcome_or_property,True,True,LN_4632e91a11cb,1,1,True,True,,True,cooccurrence_only,True,IP_223286666e80,TP_13b3292a1ffe,same_sentence_cooccurrence_only,GC_c1c27d3e68b4,marginal solvation entropy difference,mechanism_or_process,True,True,LN_898a44f3f01e,1,1,True,True,,True,cooccurrence_only,True,TP_13b3292a1ffe,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,R0_cooccurrence_only_or_rejected,3,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_600a4603997e,GC_008e17a69d20::GC_c1c27d3e68b4,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0f48807ba720,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,True,True,True,LN_8529233df78b,LN_4e04cb640a89,AL_f3efdce945b0,exact_identity_not_scientific_relation,IP_c0b93bac5699,same_sentence_cooccurrence_only,GC_b68ff46bdf10,chcu,literal_formula,True,True,LN_a4b9953e5cb1,1,1,True,True,,True,cooccurrence_only,True,IP_c0b93bac5699,TP_1c69b56d64b7,same_sentence_cooccurrence_only,GC_bbb29d51b9cd,output voltage,outcome_or_property,True,True,LN_db640c97f25a,1,1,True,True,,True,cooccurrence_only,True,TP_1c69b56d64b7,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,R0_cooccurrence_only_or_rejected,3,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_a64bb76b8211,GC_b68ff46bdf10::GC_bbb29d51b9cd,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0f498571dd9b,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,True,LN_942c8fffcbe6,LN_0f6d9cc28a72,AL_224ce7bcbf3c,exact_identity_not_scientific_relation,IP_cc74de7b43ca,same_sentence_cooccurrence_only,GC_118af0040619,thermopower,outcome_or_property,True,True,LN_216afe04d2ac,2,2,True,True,,True,cooccurrence_only,True,IP_cc74de7b43ca,TP_807e0bc3f4ef,same_sentence_cooccurrence_only,GC_aba3ccb8601b,reproducible thermopower,outcome_or_property,True,True,LN_d44e252bc52a,1,1,True,True,,True,cooccurrence_only,True,TP_807e0bc3f4ef,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,R0_cooccurrence_only_or_rejected,3,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_a6b567cd9da0,GC_118af0040619::GC_aba3ccb8601b,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0f4ad4882ff8,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_4b155e3c784d,thermoelectric conversion,mechanism_or_process,True,True,True,True,LN_f79e1545185e,LN_5f68d5e6a98a,AL_a215ba54f258,exact_identity_not_scientific_relation,IP_bdbad151d1bf,same_sentence_cooccurrence_only,GC_61a323841d4d,electrode electrolyte,material_or_structure,True,True,LN_00f6ca957d06,1,1,True,True,,True,cooccurrence_only,True,IP_bdbad151d1bf,TP_5666dd8606e2,same_sentence_cooccurrence_only,GC_c2d00d7f1242,ion transport,mechanism_or_process,True,True,LN_e02b203feff5,1,1,True,True,,True,cooccurrence_only,True,TP_5666dd8606e2,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,R0_cooccurrence_only_or_rejected,3,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_8548b7095668,GC_61a323841d4d::GC_c2d00d7f1242,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0f4f94a13445,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_21faa67da1fd,conversion,mechanism_or_process,True,True,True,True,LN_5c34d205f4c3,LN_42f3c16c1ea5,AL_f43c78f72952,exact_identity_not_scientific_relation,IP_943e950a316d,same_sentence_cooccurrence_only,GC_af214e97fec3,giant ionic seebeck coefficient,outcome_or_property,True,True,LN_556dfa120f7d,1,1,True,True,,True,cooccurrence_only,True,IP_943e950a316d,TP_223c396dce0b,same_sentence_cooccurrence_only,GC_6f0f083fb15f,maximum power density,outcome_or_property,True,True,LN_aa1b60c4c7af,1,1,True,True,,True,cooccurrence_only,True,TP_223c396dce0b,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,R0_cooccurrence_only_or_rejected,3,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_66af5a00fde4,GC_6f0f083fb15f::GC_af214e97fec3,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0f56e5f8c1aa,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_4ee8ca676793,dual network,material_or_structure,True,True,True,True,LN_bc914ad2a60c,LN_dd5d0adfbd9d,AL_a1e888f936b8,exact_identity_not_scientific_relation,IP_e6e62996346b,same_sentence_cooccurrence_only,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,LN_6b8cc44fec86,1,1,True,True,,True,cooccurrence_only,True,IP_e6e62996346b,TP_ab1089ddc0e9,same_sentence_cooccurrence_only,GC_9316ebad870d,h2o/glycerol,literal_formula,True,True,LN_a12d47374664,1,1,True,True,,True,cooccurrence_only,True,TP_ab1089ddc0e9,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,R0_cooccurrence_only_or_rejected,3,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_d1a0a750c9c3,GC_4a92e5f4fe38::GC_9316ebad870d,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0f5ac552adb8,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,True,LN_942c8fffcbe6,LN_0f6d9cc28a72,AL_224ce7bcbf3c,exact_identity_not_scientific_relation,IP_38dd1ddc7978,same_sentence_cooccurrence_only,GC_f8594c410875,power density,outcome_or_property,True,True,LN_b3dcba085c3c,2,2,True,True,,True,cooccurrence_only,True,IP_38dd1ddc7978,TP_a36c60f4b150,same_sentence_cooccurrence_only,GC_daadfd6b705e,thermoelectric power,outcome_or_property,True,True,LN_dc2fcf94b123,1,1,True,True,,True,cooccurrence_only,True,TP_a36c60f4b150,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,R0_cooccurrence_only_or_rejected,3,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_8a5466a676e1,GC_daadfd6b705e::GC_f8594c410875,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0f6171fba0e4,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,True,LN_6b8cc44fec86,LN_ce78e7c63303,AL_c9e8a8b9c210,exact_identity_not_scientific_relation,IP_dbb04c97782d,same_sentence_cooccurrence_only,GC_118af0040619,thermopower,outcome_or_property,True,True,LN_216afe04d2ac,3,3,True,True,,True,cooccurrence_only,True,IP_dbb04c97782d,TP_e4be8b3ac1e7,same_sentence_cooccurrence_only,GC_46a93ade6925,inorganic salt,material_or_structure,True,True,LN_1271ead8d087,1,1,True,True,,True,cooccurrence_only,True,TP_e4be8b3ac1e7,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,R0_cooccurrence_only_or_rejected,3,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_b2139a759d4b,GC_118af0040619::GC_46a93ade6925,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0f617b0e65a8,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,True,LN_942c8fffcbe6,LN_0f6d9cc28a72,AL_224ce7bcbf3c,exact_identity_not_scientific_relation,IP_c88d40e6e26e,same_sentence_cooccurrence_only,GC_b0b0e9c901de,possessing huge seebeck coefficient,outcome_or_property,True,True,LN_ea24972dbeb4,1,1,True,True,,True,cooccurrence_only,True,IP_c88d40e6e26e,TP_3892728e5423,same_sentence_cooccurrence_only,GC_bbb29d51b9cd,output voltage,outcome_or_property,True,True,LN_db640c97f25a,1,1,True,True,,True,cooccurrence_only,True,TP_3892728e5423,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,R0_cooccurrence_only_or_rejected,3,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_6804d56da80d,GC_b0b0e9c901de::GC_bbb29d51b9cd,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0f6352c37973,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,True,LN_6b8cc44fec86,LN_ce78e7c63303,AL_c9e8a8b9c210,exact_identity_not_scientific_relation,IP_2ce8fd8c4b07,same_sentence_cooccurrence_only,GC_2293caa23226,exceptional mechanical property,outcome_or_property,True,True,LN_c8bb534b808c,1,1,True,True,,True,cooccurrence_only,True,IP_2ce8fd8c4b07,TP_4fae5a823364,same_sentence_cooccurrence_only,GC_78497a3caea5,li+ ion,material_or_structure,True,True,LN_8940e11d0340,1,1,True,True,,True,cooccurrence_only,True,TP_4fae5a823364,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,R0_cooccurrence_only_or_rejected,3,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_c260ce025258,GC_2293caa23226::GC_78497a3caea5,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0f65ecdab96d,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,True,LN_6b8cc44fec86,LN_ce78e7c63303,AL_c9e8a8b9c210,exact_identity_not_scientific_relation,IP_042a907dd746,same_sentence_cooccurrence_only,GC_3cfe9d1883c5,csi,literal_formula,True,True,LN_2b156b3e85c3,1,1,True,True,,True,cooccurrence_only,True,IP_042a907dd746,TP_c6df94686243,same_sentence_cooccurrence_only,GC_6a99fac99646,water solvent,material_or_structure,True,True,LN_57077be57618,1,1,True,True,,True,cooccurrence_only,True,TP_c6df94686243,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,R0_cooccurrence_only_or_rejected,3,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_2f16fa897a34,GC_3cfe9d1883c5::GC_6a99fac99646,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
