candidate_id,path_scope,path_state,graph_eligible,scientific_claim_status,shared_global_concept_id,shared_label,shared_category,source_shared_label_matches_registry,source_shared_category_matches_registry,shared_layer_labels_match,shared_layer_categories_match,ite_shared_layer_node_id,tg_shared_layer_node_id,alignment_id,alignment_state,ite_pair_id,ite_pair_edge_status,ite_other_global_concept_id,ite_other_label,ite_other_category,source_ite_other_label_matches_registry,source_ite_other_category_matches_registry,ite_other_layer_node_id,ite_pair_paper_count,ite_pair_sentence_count,source_ite_pair_paper_count_matches_pair_bank,source_ite_pair_sentence_count_matches_pair_bank,ite_strict_relation_ids,source_ite_strict_relation_ids_match_pair_bank,ite_semantic_relation_review_status,source_ite_semantic_review_status_matches_recomputed,ite_authoritative_provenance_fk,tg_pair_id,tg_pair_edge_status,tg_other_global_concept_id,tg_other_label,tg_other_category,source_tg_other_label_matches_registry,source_tg_other_category_matches_registry,tg_other_layer_node_id,tg_pair_paper_count,tg_pair_sentence_count,source_tg_pair_paper_count_matches_pair_bank,source_tg_pair_sentence_count_matches_pair_bank,tg_strict_relation_ids,source_tg_strict_relation_ids_match_pair_bank,tg_semantic_relation_review_status,source_tg_semantic_review_status_matches_recomputed,tg_authoritative_provenance_fk,evidence_tier,base_evidence_grade,base_evidence_grade_order,source_base_evidence_grade_matches_recomputed,source_base_evidence_grade_order_matches_recomputed,evidence_grade,evidence_grade_order,source_reviewed_evidence_grade_matches_recomputed,source_reviewed_evidence_grade_order_matches_recomputed,grade_namespace,grade_basis,minimum_pair_paper_count,minimum_pair_sentence_count,source_minimum_pair_paper_count_matches_recomputed,source_minimum_pair_sentence_count_matches_recomputed,source_closure_group_id,source_cross_endpoint_pair_key,cross_endpoint_status_in_iTE,cross_endpoint_status_in_TG,source_cross_endpoint_status_in_iTE,source_cross_endpoint_status_in_TG,source_cross_endpoint_status_in_iTE_matches_recomputed,source_cross_endpoint_status_in_TG_matches_recomputed,human_relation_review_status,cross_paper_compatibility_status,cross_endpoint_evaluation_status,novelty_status,novelty_claim_allowed,candidate_interpretation,shared_node_release_status,cross_endpoint_edge_state,review_selected,review_queue_order,review_selection_reason,selection_policy_id
TC_4f13c33df93d,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,True,LN_942c8fffcbe6,LN_0f6d9cc28a72,AL_224ce7bcbf3c,exact_identity_not_scientific_relation,IP_0a581c73b35b,same_sentence_cooccurrence_only,GC_a8311b95a427,electrical conductivity,outcome_or_property,True,True,LN_71a89774ac41,1,1,True,True,,True,cooccurrence_only,True,IP_0a581c73b35b,TP_7512f79881c6,semantic_rejected_cooccurrence_retained,GC_a51be089433c,maxsorb electrode,material_or_structure,True,True,LN_4cf61ff0abe3,1,1,True,True,AR_72c9bb1fbf6d,True,machine_relation_rejected_retain_cooccurrence_only,True,TP_7512f79881c6,B_single_strict_syntax_candidate,G1_single_strict_syntax_candidate,2,True,True,R0_cooccurrence_only_or_rejected,3,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_f211e7e4f5bb,GC_a51be089433c::GC_a8311b95a427,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,pending,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,True,48,retain_all_single_strict_syntax_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node
TC_2800a9c2019f,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,True,True,True,LN_8529233df78b,LN_4e04cb640a89,AL_f3efdce945b0,exact_identity_not_scientific_relation,IP_e21feafb8c2e,same_sentence_cooccurrence_only,GC_174473113892,confinement,mechanism_or_process,True,True,LN_e1120a826795,1,2,True,True,,True,cooccurrence_only,True,IP_e21feafb8c2e,TP_3d10de20fa31,semantic_accepted_human_pending,GC_71c1faf6fa71,favourable electrochemical redox reaction,mechanism_or_process,True,True,LN_8eadb5699f95,1,1,True,True,AR_10561c52c88a,True,direct_sentence_relation_accepted,True,TP_3d10de20fa31,B_single_strict_syntax_candidate,G1_single_strict_syntax_candidate,2,True,True,R1_single_direct_sentence_relation,2,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_5f764ace68c3,GC_174473113892::GC_71c1faf6fa71,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,pending,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,True,49,retain_all_single_strict_syntax_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node
TC_0e7cd864c0ae,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,True,LN_6b8cc44fec86,LN_ce78e7c63303,AL_c9e8a8b9c210,exact_identity_not_scientific_relation,IP_c4feef01a10e,semantic_rejected_cooccurrence_retained,GC_f2bba15c8a15,physiological temperature gradient,mechanism_or_process,True,True,LN_bdb8566d0901,1,1,True,True,AR_cc07e8ae6672,True,machine_relation_rejected_retain_cooccurrence_only,True,IP_c4feef01a10e,TP_487851209db8,same_sentence_cooccurrence_only,GC_dad97d797387,redox reaction,mechanism_or_process,True,True,LN_13114a75157e,2,2,True,True,,True,cooccurrence_only,True,TP_487851209db8,B_single_strict_syntax_candidate,G1_single_strict_syntax_candidate,2,True,True,R0_cooccurrence_only_or_rejected,3,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_9c98e0072059,GC_dad97d797387::GC_f2bba15c8a15,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,pending,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,True,50,retain_all_single_strict_syntax_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node
TC_59276f26ac16,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_cf402379d512,concentration gradient,mechanism_or_process,True,True,True,True,LN_48242c0aa84a,LN_273c9e5c97c9,AL_fe12338eefc3,exact_identity_not_scientific_relation,IP_e121590ef3d9,semantic_accepted_human_pending,GC_3c432d56645d,thermal gradient,mechanism_or_process,True,True,LN_44bf675ae30c,1,1,True,True,AR_1e288c2fdddd,True,direct_sentence_relation_accepted,True,IP_e121590ef3d9,TP_2b39aff648a3,same_sentence_cooccurrence_only,GC_1e7bbb5384f5,hydrogel network,material_or_structure,True,True,LN_3f470274464b,1,1,True,True,,True,cooccurrence_only,True,TP_2b39aff648a3,B_single_strict_syntax_candidate,G1_single_strict_syntax_candidate,2,True,True,R1_single_direct_sentence_relation,2,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_81de027d5cc5,GC_1e7bbb5384f5::GC_3c432d56645d,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,pending,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,True,51,retain_all_single_strict_syntax_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node
TC_c03ce8a3578f,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,True,LN_942c8fffcbe6,LN_0f6d9cc28a72,AL_224ce7bcbf3c,exact_identity_not_scientific_relation,IP_0b59185fdeb1,same_sentence_cooccurrence_only,GC_32545ac5b1b3,polyelectrolyte film,material_or_structure,True,True,LN_840f59bd131f,1,1,True,True,,True,cooccurrence_only,True,IP_0b59185fdeb1,TP_7512f79881c6,semantic_rejected_cooccurrence_retained,GC_a51be089433c,maxsorb electrode,material_or_structure,True,True,LN_4cf61ff0abe3,1,1,True,True,AR_72c9bb1fbf6d,True,machine_relation_rejected_retain_cooccurrence_only,True,TP_7512f79881c6,B_single_strict_syntax_candidate,G1_single_strict_syntax_candidate,2,True,True,R0_cooccurrence_only_or_rejected,3,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_10e61457f3c9,GC_32545ac5b1b3::GC_a51be089433c,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,pending,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,True,52,retain_all_single_strict_syntax_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node
TC_63ad0812fda1,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,True,True,True,LN_8529233df78b,LN_4e04cb640a89,AL_f3efdce945b0,exact_identity_not_scientific_relation,IP_00eeff301e30,same_sentence_cooccurrence_only,GC_00ce943bdeed,measure thermal conductivity,outcome_or_property,True,True,LN_84e7dc05f323,1,1,True,True,,True,cooccurrence_only,True,IP_00eeff301e30,TP_3d10de20fa31,semantic_accepted_human_pending,GC_71c1faf6fa71,favourable electrochemical redox reaction,mechanism_or_process,True,True,LN_8eadb5699f95,1,1,True,True,AR_10561c52c88a,True,direct_sentence_relation_accepted,True,TP_3d10de20fa31,B_single_strict_syntax_candidate,G1_single_strict_syntax_candidate,2,True,True,R1_single_direct_sentence_relation,2,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_a12fe95a3091,GC_00ce943bdeed::GC_71c1faf6fa71,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,pending,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,True,53,retain_all_single_strict_syntax_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node
TC_cf10f34804e8,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,True,LN_6b8cc44fec86,LN_ce78e7c63303,AL_c9e8a8b9c210,exact_identity_not_scientific_relation,IP_c4feef01a10e,semantic_rejected_cooccurrence_retained,GC_f2bba15c8a15,physiological temperature gradient,mechanism_or_process,True,True,LN_bdb8566d0901,1,1,True,True,AR_cc07e8ae6672,True,machine_relation_rejected_retain_cooccurrence_only,True,IP_c4feef01a10e,TP_7e86bdc0137a,same_sentence_cooccurrence_only,GC_c2d00d7f1242,ion transport,mechanism_or_process,True,True,LN_e02b203feff5,2,2,True,True,,True,cooccurrence_only,True,TP_7e86bdc0137a,B_single_strict_syntax_candidate,G1_single_strict_syntax_candidate,2,True,True,R0_cooccurrence_only_or_rejected,3,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_03363b38ebe2,GC_c2d00d7f1242::GC_f2bba15c8a15,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,pending,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,True,54,retain_all_single_strict_syntax_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node
TC_633c29ddc101,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_cf402379d512,concentration gradient,mechanism_or_process,True,True,True,True,LN_48242c0aa84a,LN_273c9e5c97c9,AL_fe12338eefc3,exact_identity_not_scientific_relation,IP_e121590ef3d9,semantic_accepted_human_pending,GC_3c432d56645d,thermal gradient,mechanism_or_process,True,True,LN_44bf675ae30c,1,1,True,True,AR_1e288c2fdddd,True,direct_sentence_relation_accepted,True,IP_e121590ef3d9,TP_401d0fca88c7,same_sentence_cooccurrence_only,GC_01e53584da76,temperature coefficient,outcome_or_property,True,True,LN_26489d078ce0,1,1,True,True,,True,cooccurrence_only,True,TP_401d0fca88c7,B_single_strict_syntax_candidate,G1_single_strict_syntax_candidate,2,True,True,R1_single_direct_sentence_relation,2,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_e190f0962a88,GC_01e53584da76::GC_3c432d56645d,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,pending,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,True,55,retain_all_single_strict_syntax_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node
TC_ad8f709db36e,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,True,LN_942c8fffcbe6,LN_0f6d9cc28a72,AL_224ce7bcbf3c,exact_identity_not_scientific_relation,IP_0de78c01b220,same_sentence_cooccurrence_only,GC_1232be91ff49,demonstrating robust continuous power,outcome_or_property,True,True,LN_e0ca3769e51f,1,1,True,True,,True,cooccurrence_only,True,IP_0de78c01b220,TP_7512f79881c6,semantic_rejected_cooccurrence_retained,GC_a51be089433c,maxsorb electrode,material_or_structure,True,True,LN_4cf61ff0abe3,1,1,True,True,AR_72c9bb1fbf6d,True,machine_relation_rejected_retain_cooccurrence_only,True,TP_7512f79881c6,B_single_strict_syntax_candidate,G1_single_strict_syntax_candidate,2,True,True,R0_cooccurrence_only_or_rejected,3,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_4344be88ea69,GC_1232be91ff49::GC_a51be089433c,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,pending,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,True,56,retain_all_single_strict_syntax_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node
TC_cb46d2cb8786,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,True,True,True,LN_8529233df78b,LN_4e04cb640a89,AL_f3efdce945b0,exact_identity_not_scientific_relation,IP_099742d98033,same_sentence_cooccurrence_only,GC_f06335f211de,spatially confined fixed anion,material_or_structure,True,True,LN_3bf781b101d5,1,1,True,True,,True,cooccurrence_only,True,IP_099742d98033,TP_3d10de20fa31,semantic_accepted_human_pending,GC_71c1faf6fa71,favourable electrochemical redox reaction,mechanism_or_process,True,True,LN_8eadb5699f95,1,1,True,True,AR_10561c52c88a,True,direct_sentence_relation_accepted,True,TP_3d10de20fa31,B_single_strict_syntax_candidate,G1_single_strict_syntax_candidate,2,True,True,R1_single_direct_sentence_relation,2,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_908ce9c466be,GC_71c1faf6fa71::GC_f06335f211de,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,pending,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,True,57,retain_all_single_strict_syntax_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node
TC_d558e3dfe753,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,True,LN_6b8cc44fec86,LN_ce78e7c63303,AL_c9e8a8b9c210,exact_identity_not_scientific_relation,IP_c4feef01a10e,semantic_rejected_cooccurrence_retained,GC_f2bba15c8a15,physiological temperature gradient,mechanism_or_process,True,True,LN_bdb8566d0901,1,1,True,True,AR_cc07e8ae6672,True,machine_relation_rejected_retain_cooccurrence_only,True,IP_c4feef01a10e,TP_2d43302b803a,same_sentence_cooccurrence_only,GC_e9d78ff58518,structure breaking salt,material_or_structure,True,True,LN_5438934e1799,1,2,True,True,,True,cooccurrence_only,True,TP_2d43302b803a,B_single_strict_syntax_candidate,G1_single_strict_syntax_candidate,2,True,True,R0_cooccurrence_only_or_rejected,3,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_c17015713df2,GC_e9d78ff58518::GC_f2bba15c8a15,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,pending,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,True,58,retain_all_single_strict_syntax_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node
TC_d27e37750b95,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_cf402379d512,concentration gradient,mechanism_or_process,True,True,True,True,LN_48242c0aa84a,LN_273c9e5c97c9,AL_fe12338eefc3,exact_identity_not_scientific_relation,IP_e121590ef3d9,semantic_accepted_human_pending,GC_3c432d56645d,thermal gradient,mechanism_or_process,True,True,LN_44bf675ae30c,1,1,True,True,AR_1e288c2fdddd,True,direct_sentence_relation_accepted,True,IP_e121590ef3d9,TP_57561fab4215,same_sentence_cooccurrence_only,GC_7fd8c2696d32,solvation,mechanism_or_process,True,True,LN_9131c4fde17c,1,1,True,True,,True,cooccurrence_only,True,TP_57561fab4215,B_single_strict_syntax_candidate,G1_single_strict_syntax_candidate,2,True,True,R1_single_direct_sentence_relation,2,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_3cae98c8cc23,GC_3c432d56645d::GC_7fd8c2696d32,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,pending,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,True,59,retain_all_single_strict_syntax_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node
TC_e621ae699ad1,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,True,LN_942c8fffcbe6,LN_0f6d9cc28a72,AL_224ce7bcbf3c,exact_identity_not_scientific_relation,IP_133aaa75f6da,same_sentence_cooccurrence_only,GC_e10ebc642cbc,manning counterion condensation,mechanism_or_process,True,True,LN_26c1ec220f9a,1,1,True,True,,True,cooccurrence_only,True,IP_133aaa75f6da,TP_7512f79881c6,semantic_rejected_cooccurrence_retained,GC_a51be089433c,maxsorb electrode,material_or_structure,True,True,LN_4cf61ff0abe3,1,1,True,True,AR_72c9bb1fbf6d,True,machine_relation_rejected_retain_cooccurrence_only,True,TP_7512f79881c6,B_single_strict_syntax_candidate,G1_single_strict_syntax_candidate,2,True,True,R0_cooccurrence_only_or_rejected,3,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_6a508c082c61,GC_a51be089433c::GC_e10ebc642cbc,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,pending,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,True,60,retain_all_single_strict_syntax_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node
TC_bb99ad3e4a96,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,True,True,True,LN_8529233df78b,LN_4e04cb640a89,AL_f3efdce945b0,exact_identity_not_scientific_relation,IP_0d140de77250,same_sentence_cooccurrence_only,GC_21faa67da1fd,conversion,mechanism_or_process,True,True,LN_5c34d205f4c3,1,1,True,True,,True,cooccurrence_only,True,IP_0d140de77250,TP_3d10de20fa31,semantic_accepted_human_pending,GC_71c1faf6fa71,favourable electrochemical redox reaction,mechanism_or_process,True,True,LN_8eadb5699f95,1,1,True,True,AR_10561c52c88a,True,direct_sentence_relation_accepted,True,TP_3d10de20fa31,B_single_strict_syntax_candidate,G1_single_strict_syntax_candidate,2,True,True,R1_single_direct_sentence_relation,2,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_0966fc459c98,GC_21faa67da1fd::GC_71c1faf6fa71,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,pending,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,True,61,retain_all_single_strict_syntax_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node
TC_54c049aee51d,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,True,LN_6b8cc44fec86,LN_ce78e7c63303,AL_c9e8a8b9c210,exact_identity_not_scientific_relation,IP_c4feef01a10e,semantic_rejected_cooccurrence_retained,GC_f2bba15c8a15,physiological temperature gradient,mechanism_or_process,True,True,LN_bdb8566d0901,1,1,True,True,AR_cc07e8ae6672,True,machine_relation_rejected_retain_cooccurrence_only,True,IP_c4feef01a10e,TP_be97758842c3,same_sentence_cooccurrence_only,GC_753211f34d40,redox pair,material_or_structure,True,True,LN_00578e6ba7b4,1,2,True,True,,True,cooccurrence_only,True,TP_be97758842c3,B_single_strict_syntax_candidate,G1_single_strict_syntax_candidate,2,True,True,R0_cooccurrence_only_or_rejected,3,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_f9920414d927,GC_753211f34d40::GC_f2bba15c8a15,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,pending,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,True,62,retain_all_single_strict_syntax_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node
TC_de62589b4dd5,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_cf402379d512,concentration gradient,mechanism_or_process,True,True,True,True,LN_48242c0aa84a,LN_273c9e5c97c9,AL_fe12338eefc3,exact_identity_not_scientific_relation,IP_e121590ef3d9,semantic_accepted_human_pending,GC_3c432d56645d,thermal gradient,mechanism_or_process,True,True,LN_44bf675ae30c,1,1,True,True,AR_1e288c2fdddd,True,direct_sentence_relation_accepted,True,IP_e121590ef3d9,TP_5a017709ea4c,same_sentence_cooccurrence_only,GC_f33dfec886d8,synergistically enlarges solvation entropy,mechanism_or_process,True,True,LN_2cbf6d6a8c3f,1,1,True,True,,True,cooccurrence_only,True,TP_5a017709ea4c,B_single_strict_syntax_candidate,G1_single_strict_syntax_candidate,2,True,True,R1_single_direct_sentence_relation,2,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_36d1eb607954,GC_3c432d56645d::GC_f33dfec886d8,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,pending,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,True,63,retain_all_single_strict_syntax_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node
TC_47a899c267f4,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,True,LN_942c8fffcbe6,LN_0f6d9cc28a72,AL_224ce7bcbf3c,exact_identity_not_scientific_relation,IP_1d7caadc0062,same_sentence_cooccurrence_only,GC_29e6b5ceb8f6,caag,literal_formula,True,True,LN_3f90008d89da,1,1,True,True,,True,cooccurrence_only,True,IP_1d7caadc0062,TP_7512f79881c6,semantic_rejected_cooccurrence_retained,GC_a51be089433c,maxsorb electrode,material_or_structure,True,True,LN_4cf61ff0abe3,1,1,True,True,AR_72c9bb1fbf6d,True,machine_relation_rejected_retain_cooccurrence_only,True,TP_7512f79881c6,B_single_strict_syntax_candidate,G1_single_strict_syntax_candidate,2,True,True,R0_cooccurrence_only_or_rejected,3,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_bf3130b8522d,GC_29e6b5ceb8f6::GC_a51be089433c,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,pending,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,True,64,retain_all_single_strict_syntax_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node
TC_14b44de8811c,focus_endpoint_pass,retrieval_only,False,retrieval_candidate_only,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,True,True,True,LN_8529233df78b,LN_4e04cb640a89,AL_f3efdce945b0,exact_identity_not_scientific_relation,IP_155eac289983,same_sentence_cooccurrence_only,GC_54a7aa9ef424,osmotic energy conversion,mechanism_or_process,True,True,LN_74e1e0b04469,1,1,True,True,,True,cooccurrence_only,True,IP_155eac289983,TP_3d10de20fa31,semantic_accepted_human_pending,GC_71c1faf6fa71,favourable electrochemical redox reaction,mechanism_or_process,True,True,LN_8eadb5699f95,1,1,True,True,AR_10561c52c88a,True,direct_sentence_relation_accepted,True,TP_3d10de20fa31,B_single_strict_syntax_candidate,G1_single_strict_syntax_candidate,2,True,True,R1_single_direct_sentence_relation,2,True,True,R_independent_AI_sentence_semantic_review,two_independent_AI_sentence_reviews_human_confirmation_pending,1,1,True,True,CL_d419a3e24479,GC_54a7aa9ef424::GC_71c1faf6fa71,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,pending,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,True,65,retain_all_single_strict_syntax_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node
