candidate_id,path_scope,path_state,graph_eligible,scientific_claim_status,shared_global_concept_id,shared_label,shared_category,source_shared_label_matches_registry,source_shared_category_matches_registry,shared_layer_labels_match,shared_layer_categories_match,ite_shared_layer_node_id,tg_shared_layer_node_id,alignment_id,alignment_state,ite_pair_id,ite_pair_edge_status,ite_other_global_concept_id,ite_other_label,ite_other_category,source_ite_other_label_matches_registry,source_ite_other_category_matches_registry,ite_other_layer_node_id,ite_pair_paper_count,ite_pair_sentence_count,source_ite_pair_paper_count_matches_pair_bank,source_ite_pair_sentence_count_matches_pair_bank,ite_strict_relation_ids,source_ite_strict_relation_ids_match_pair_bank,ite_semantic_relation_review_status,source_ite_semantic_review_status_matches_recomputed,ite_authoritative_provenance_fk,tg_pair_id,tg_pair_edge_status,tg_other_global_concept_id,tg_other_label,tg_other_category,source_tg_other_label_matches_registry,source_tg_other_category_matches_registry,tg_other_layer_node_id,tg_pair_paper_count,tg_pair_sentence_count,source_tg_pair_paper_count_matches_pair_bank,source_tg_pair_sentence_count_matches_pair_bank,tg_strict_relation_ids,source_tg_strict_relation_ids_match_pair_bank,tg_semantic_relation_review_status,source_tg_semantic_review_status_matches_recomputed,tg_authoritative_provenance_fk,evidence_tier,base_evidence_grade,base_evidence_grade_order,source_base_evidence_grade_matches_recomputed,source_base_evidence_grade_order_matches_recomputed,evidence_grade,evidence_grade_order,source_reviewed_evidence_grade_matches_recomputed,source_reviewed_evidence_grade_order_matches_recomputed,grade_namespace,grade_basis,minimum_pair_paper_count,minimum_pair_sentence_count,source_minimum_pair_paper_count_matches_recomputed,source_minimum_pair_sentence_count_matches_recomputed,source_closure_group_id,source_cross_endpoint_pair_key,cross_endpoint_status_in_iTE,cross_endpoint_status_in_TG,source_cross_endpoint_status_in_iTE,source_cross_endpoint_status_in_TG,source_cross_endpoint_status_in_iTE_matches_recomputed,source_cross_endpoint_status_in_TG_matches_recomputed,human_relation_review_status,cross_paper_compatibility_status,cross_endpoint_evaluation_status,novelty_status,novelty_claim_allowed,candidate_interpretation,shared_node_release_status,cross_endpoint_edge_state,review_selected,review_queue_order,review_selection_reason,selection_policy_id
TC_0d6a928ea0a0,focus_endpoint_quarantine,quarantined_not_deleted,False,retrieval_candidate_only,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,True,LN_6b8cc44fec86,LN_ce78e7c63303,AL_c9e8a8b9c210,exact_identity_not_scientific_relation,IP_7088563a3393,same_sentence_cooccurrence_only,GC_8418537aa506,non contact,untyped_extractive_keyword,True,True,LN_e9f470efb52c,1,2,True,True,,True,not_applied_base_machine_grade,True,IP_7088563a3393,TP_de92ac058da1,same_sentence_cooccurrence_only,GC_2d021adf8e8a,electrode temperature difference,mechanism_or_process,True,True,LN_e284b3f78f8c,1,1,True,True,,True,not_applied_base_machine_grade,True,TP_de92ac058da1,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,G0_cooccurrence_only,3,True,True,G_machine_syntax_candidate_grade,same_sentence_pair_plus_machine_strict_syntax_support,1,1,True,True,CL_e14b9d69f3ac,GC_2d021adf8e8a::GC_8418537aa506,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0d9f3a1c4a1c,focus_endpoint_quarantine,quarantined_not_deleted,False,retrieval_candidate_only,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,True,True,True,LN_8529233df78b,LN_4e04cb640a89,AL_f3efdce945b0,exact_identity_not_scientific_relation,IP_7c8b58b515a7,same_sentence_cooccurrence_only,GC_f42dbe983442,cu2+,literal_formula,True,True,LN_11d947f49a79,1,1,True,True,,True,not_applied_base_machine_grade,True,IP_7c8b58b515a7,TP_46ca4329a5e7,same_sentence_cooccurrence_only,GC_d7e4ea27d643,quasi solid,untyped_extractive_keyword,True,True,LN_207c88440220,1,1,True,True,,True,not_applied_base_machine_grade,True,TP_46ca4329a5e7,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,G0_cooccurrence_only,3,True,True,G_machine_syntax_candidate_grade,same_sentence_pair_plus_machine_strict_syntax_support,1,1,True,True,CL_7ee871a7346f,GC_d7e4ea27d643::GC_f42dbe983442,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0da2b7fba60d,focus_endpoint_quarantine,quarantined_not_deleted,False,retrieval_candidate_only,GC_27998e08b8e3,hydration,mechanism_or_process,True,True,True,True,LN_7cda85ecc3b3,LN_0d8c4143b2d7,AL_52a83f5558f0,exact_identity_not_scientific_relation,IP_2f3956f3a91b,same_sentence_cooccurrence_only,GC_a6f9556eafa0,ionic hydrogel,material_or_structure,True,True,LN_c8eeebe152b2,3,3,True,True,,True,not_applied_base_machine_grade,True,IP_2f3956f3a91b,TP_7c01ea1e4670,same_sentence_cooccurrence_only,GC_50c64ed68beb,freeze tolerance,untyped_extractive_keyword,True,True,LN_1100ecb0f2e7,1,1,True,True,,True,not_applied_base_machine_grade,True,TP_7c01ea1e4670,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,G0_cooccurrence_only,3,True,True,G_machine_syntax_candidate_grade,same_sentence_pair_plus_machine_strict_syntax_support,1,1,True,True,CL_58208b6ae790,GC_50c64ed68beb::GC_a6f9556eafa0,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0da5e70d3a94,focus_endpoint_quarantine,quarantined_not_deleted,False,retrieval_candidate_only,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,True,LN_6b8cc44fec86,LN_ce78e7c63303,AL_c9e8a8b9c210,exact_identity_not_scientific_relation,IP_b7ef0df1dd0e,same_sentence_cooccurrence_only,GC_edd0b2ecc9a5,ultrahigh power density,outcome_or_property,True,True,LN_fadab2093a2e,1,1,True,True,,True,not_applied_base_machine_grade,True,IP_b7ef0df1dd0e,TP_4cd870e9d088,same_sentence_cooccurrence_only,GC_e3dc7a9d810c,quasi solid state,untyped_extractive_keyword,True,True,LN_de93b237587f,1,2,True,True,,True,not_applied_base_machine_grade,True,TP_4cd870e9d088,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,G0_cooccurrence_only,3,True,True,G_machine_syntax_candidate_grade,same_sentence_pair_plus_machine_strict_syntax_support,1,1,True,True,CL_f45a9af37ff6,GC_e3dc7a9d810c::GC_edd0b2ecc9a5,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0da868a0107e,focus_endpoint_quarantine,quarantined_not_deleted,False,retrieval_candidate_only,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,True,True,True,LN_8529233df78b,LN_4e04cb640a89,AL_f3efdce945b0,exact_identity_not_scientific_relation,IP_b587a6e9f2c5,same_sentence_cooccurrence_only,GC_f4a6a0344f96,ion migration,mechanism_or_process,True,True,LN_5da6896f40fb,1,1,True,True,,True,not_applied_base_machine_grade,True,IP_b587a6e9f2c5,TP_fa0e2a8b3321,same_sentence_cooccurrence_only,GC_43b26f832b52,redox split thermogalvanic cell,device_or_context,True,True,LN_9993c241d3f6,1,1,True,True,,True,not_applied_base_machine_grade,True,TP_fa0e2a8b3321,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,G0_cooccurrence_only,3,True,True,G_machine_syntax_candidate_grade,same_sentence_pair_plus_machine_strict_syntax_support,1,1,True,True,CL_8e10b46b3c5b,GC_43b26f832b52::GC_f4a6a0344f96,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0db2a8f88682,focus_endpoint_quarantine,quarantined_not_deleted,False,retrieval_candidate_only,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,True,LN_6b8cc44fec86,LN_ce78e7c63303,AL_c9e8a8b9c210,exact_identity_not_scientific_relation,IP_bd01579eb21c,same_sentence_cooccurrence_only,GC_ceeadafff2c5,pva/sa/peg/nabf4 1,literal_formula,True,True,LN_c290bd4d6022,1,3,True,True,,True,not_applied_base_machine_grade,True,IP_bd01579eb21c,TP_8d1baadc5b21,same_sentence_cooccurrence_only,GC_d1b9a44d61c7,atten tion,untyped_extractive_keyword,True,True,LN_5c7934fd49a2,1,1,True,True,,True,not_applied_base_machine_grade,True,TP_8d1baadc5b21,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,G0_cooccurrence_only,3,True,True,G_machine_syntax_candidate_grade,same_sentence_pair_plus_machine_strict_syntax_support,1,1,True,True,CL_a34c1d03b554,GC_ceeadafff2c5::GC_d1b9a44d61c7,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0dbcf2b62115,focus_endpoint_quarantine,quarantined_not_deleted,False,retrieval_candidate_only,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,True,True,True,LN_8529233df78b,LN_4e04cb640a89,AL_f3efdce945b0,exact_identity_not_scientific_relation,IP_2aba6da9d68e,same_sentence_cooccurrence_only,GC_1c7af9f758c0,cation pi interaction,mechanism_or_process,True,True,LN_20f70554e0cc,1,1,True,True,,True,not_applied_base_machine_grade,True,IP_2aba6da9d68e,TP_67b606be9144,same_sentence_cooccurrence_only,GC_6f3be58a8f19,real time,untyped_extractive_keyword,True,True,LN_7c98efbbb204,1,1,True,True,,True,not_applied_base_machine_grade,True,TP_67b606be9144,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,G0_cooccurrence_only,3,True,True,G_machine_syntax_candidate_grade,same_sentence_pair_plus_machine_strict_syntax_support,1,1,True,True,CL_fe89a4751da5,GC_1c7af9f758c0::GC_6f3be58a8f19,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0dbe4fb3f582,focus_endpoint_quarantine,quarantined_not_deleted,False,retrieval_candidate_only,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,True,True,True,LN_8529233df78b,LN_4e04cb640a89,AL_f3efdce945b0,exact_identity_not_scientific_relation,IP_7706c2b47fdb,same_sentence_cooccurrence_only,GC_98641823de90,mos2 film,material_or_structure,True,True,LN_57caff6fef4a,1,1,True,True,,True,not_applied_base_machine_grade,True,IP_7706c2b47fdb,TP_67b606be9144,same_sentence_cooccurrence_only,GC_6f3be58a8f19,real time,untyped_extractive_keyword,True,True,LN_7c98efbbb204,1,1,True,True,,True,not_applied_base_machine_grade,True,TP_67b606be9144,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,G0_cooccurrence_only,3,True,True,G_machine_syntax_candidate_grade,same_sentence_pair_plus_machine_strict_syntax_support,1,1,True,True,CL_63667e607bf0,GC_6f3be58a8f19::GC_98641823de90,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0dc257520001,focus_endpoint_quarantine,quarantined_not_deleted,False,retrieval_candidate_only,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,True,True,True,LN_8529233df78b,LN_4e04cb640a89,AL_f3efdce945b0,exact_identity_not_scientific_relation,IP_31a4aafd9c5d,same_sentence_cooccurrence_only,GC_1f740b9fe27e,oh-,literal_formula,True,True,LN_7b0fcc7dcef2,1,1,True,True,,True,not_applied_base_machine_grade,True,IP_31a4aafd9c5d,TP_438dccfa3417,same_sentence_cooccurrence_only,GC_fd16c7a7dd86,nickel bipyridine,untyped_extractive_keyword,True,True,LN_17fe4124a075,1,1,True,True,,True,not_applied_base_machine_grade,True,TP_438dccfa3417,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,G0_cooccurrence_only,3,True,True,G_machine_syntax_candidate_grade,same_sentence_pair_plus_machine_strict_syntax_support,1,1,True,True,CL_23b3ed7c4b37,GC_1f740b9fe27e::GC_fd16c7a7dd86,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0dc9e695f581,focus_endpoint_quarantine,quarantined_not_deleted,False,retrieval_candidate_only,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,True,LN_6b8cc44fec86,LN_ce78e7c63303,AL_c9e8a8b9c210,exact_identity_not_scientific_relation,IP_66e47a9acd57,same_sentence_cooccurrence_only,GC_491705162410,nai,literal_formula,True,True,LN_78816619b0bd,1,1,True,True,,True,not_applied_base_machine_grade,True,IP_66e47a9acd57,TP_4e8d6a277f10,same_sentence_cooccurrence_only,GC_50c64ed68beb,freeze tolerance,untyped_extractive_keyword,True,True,LN_1100ecb0f2e7,1,1,True,True,,True,not_applied_base_machine_grade,True,TP_4e8d6a277f10,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,G0_cooccurrence_only,3,True,True,G_machine_syntax_candidate_grade,same_sentence_pair_plus_machine_strict_syntax_support,1,1,True,True,CL_1afbfe12651f,GC_491705162410::GC_50c64ed68beb,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0dd44a8744bd,focus_endpoint_quarantine,quarantined_not_deleted,False,retrieval_candidate_only,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,True,LN_942c8fffcbe6,LN_0f6d9cc28a72,AL_224ce7bcbf3c,exact_identity_not_scientific_relation,IP_916a1a58bd34,same_sentence_cooccurrence_only,GC_16b42e37ba7a,open circuit,untyped_extractive_keyword,True,True,LN_251be50b23c2,1,1,True,True,,True,not_applied_base_machine_grade,True,IP_916a1a58bd34,TP_38dd1ddc7978,same_sentence_cooccurrence_only,GC_f8594c410875,power density,outcome_or_property,True,True,LN_78fbc04a7cc8,1,1,True,True,,True,not_applied_base_machine_grade,True,TP_38dd1ddc7978,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,G0_cooccurrence_only,3,True,True,G_machine_syntax_candidate_grade,same_sentence_pair_plus_machine_strict_syntax_support,1,1,True,True,CL_bcc1bee02054,GC_16b42e37ba7a::GC_f8594c410875,already_observed_in_iTE,not_observed_in_frozen_TG_abstract_corpus,already_observed_in_iTE,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0dd5fa4ef426,focus_endpoint_quarantine,quarantined_not_deleted,False,retrieval_candidate_only,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,True,LN_6b8cc44fec86,LN_ce78e7c63303,AL_c9e8a8b9c210,exact_identity_not_scientific_relation,IP_260c40da5151,same_sentence_cooccurrence_only,GC_3aae9bdcc121,adhesion boosted,untyped_extractive_keyword,True,True,LN_3cf14f6b96b6,1,1,True,True,,True,not_applied_base_machine_grade,True,IP_260c40da5151,TP_628aabb4216a,same_sentence_cooccurrence_only,GC_5b2bd4afcf11,synergistically enlarges solvation,mechanism_or_process,True,True,LN_e35e6d5b6156,1,1,True,True,,True,not_applied_base_machine_grade,True,TP_628aabb4216a,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,G0_cooccurrence_only,3,True,True,G_machine_syntax_candidate_grade,same_sentence_pair_plus_machine_strict_syntax_support,1,1,True,True,CL_5391d42c4120,GC_3aae9bdcc121::GC_5b2bd4afcf11,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0dd8c5b1e70b,focus_endpoint_quarantine,quarantined_not_deleted,False,retrieval_candidate_only,GC_c193d91329df,charge transport,mechanism_or_process,True,True,True,True,LN_50f3b037ed53,LN_8f0e3aa6fcf3,AL_77a98a1cbca4,exact_identity_not_scientific_relation,IP_6d5599d0422b,same_sentence_cooccurrence_only,GC_3bbfc47c4b64,cps,literal_formula,True,True,LN_b961c3125ef3,1,1,True,True,,True,not_applied_base_machine_grade,True,IP_6d5599d0422b,TP_d63f92570db1,same_sentence_cooccurrence_only,GC_3ea8786de366,thermogalvanic cell,device_or_context,True,True,LN_e5b6c67a0e2e,1,1,True,True,,True,not_applied_base_machine_grade,True,TP_d63f92570db1,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,G0_cooccurrence_only,3,True,True,G_machine_syntax_candidate_grade,same_sentence_pair_plus_machine_strict_syntax_support,1,1,True,True,CL_777a5d8ec307,GC_3bbfc47c4b64::GC_3ea8786de366,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0ddd19ca0654,focus_endpoint_quarantine,quarantined_not_deleted,False,retrieval_candidate_only,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,True,LN_6b8cc44fec86,LN_ce78e7c63303,AL_c9e8a8b9c210,exact_identity_not_scientific_relation,IP_260c40da5151,same_sentence_cooccurrence_only,GC_3aae9bdcc121,adhesion boosted,untyped_extractive_keyword,True,True,LN_3cf14f6b96b6,1,1,True,True,,True,not_applied_base_machine_grade,True,IP_260c40da5151,TP_16d41b3fd5f9,same_sentence_cooccurrence_only,GC_f897314014d6,excellent environmental stability,outcome_or_property,True,True,LN_ddfbd92762f3,1,1,True,True,,True,not_applied_base_machine_grade,True,TP_16d41b3fd5f9,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,G0_cooccurrence_only,3,True,True,G_machine_syntax_candidate_grade,same_sentence_pair_plus_machine_strict_syntax_support,1,1,True,True,CL_078cea7fc0e0,GC_3aae9bdcc121::GC_f897314014d6,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0de1483ad884,focus_endpoint_quarantine,quarantined_not_deleted,False,retrieval_candidate_only,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,True,LN_6b8cc44fec86,LN_ce78e7c63303,AL_c9e8a8b9c210,exact_identity_not_scientific_relation,IP_96ff2f8e071e,same_sentence_cooccurrence_only,GC_5efc27b241e5,power factor,outcome_or_property,True,True,LN_9cadbea56001,1,1,True,True,,True,not_applied_base_machine_grade,True,IP_96ff2f8e071e,TP_eeb3f4c4c3cc,same_sentence_cooccurrence_only,GC_66b471744909,conformal thermogalvanic generator,device_or_context,True,True,LN_69f41d81a451,1,1,True,True,,True,not_applied_base_machine_grade,True,TP_eeb3f4c4c3cc,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,G0_cooccurrence_only,3,True,True,G_machine_syntax_candidate_grade,same_sentence_pair_plus_machine_strict_syntax_support,1,1,True,True,CL_7e570b435321,GC_5efc27b241e5::GC_66b471744909,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0de262dffeef,focus_endpoint_quarantine,quarantined_not_deleted,False,retrieval_candidate_only,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,True,LN_6b8cc44fec86,LN_ce78e7c63303,AL_c9e8a8b9c210,exact_identity_not_scientific_relation,IP_d95e9e210493,same_sentence_cooccurrence_only,GC_e8d541387314,temperature sensor,device_or_context,True,True,LN_c2c87d88c0f3,1,1,True,True,,True,not_applied_base_machine_grade,True,IP_d95e9e210493,TP_4cd870e9d088,same_sentence_cooccurrence_only,GC_e3dc7a9d810c,quasi solid state,untyped_extractive_keyword,True,True,LN_de93b237587f,1,2,True,True,,True,not_applied_base_machine_grade,True,TP_4cd870e9d088,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,G0_cooccurrence_only,3,True,True,G_machine_syntax_candidate_grade,same_sentence_pair_plus_machine_strict_syntax_support,1,1,True,True,CL_a052839d28ec,GC_e3dc7a9d810c::GC_e8d541387314,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0de4c223861d,focus_endpoint_quarantine,quarantined_not_deleted,False,retrieval_candidate_only,GC_27998e08b8e3,hydration,mechanism_or_process,True,True,True,True,LN_7cda85ecc3b3,LN_0d8c4143b2d7,AL_52a83f5558f0,exact_identity_not_scientific_relation,IP_8b94ec7051c3,same_sentence_cooccurrence_only,GC_b25ab74c5792,x ray diffraction,evidence_method,True,True,LN_e950bc44b961,1,1,True,True,,True,not_applied_base_machine_grade,True,IP_8b94ec7051c3,TP_c2bf5e884dc9,same_sentence_cooccurrence_only,GC_f7553cd07f36,hydrogel electrolyte,material_or_structure,True,True,LN_2c5e4280419c,1,1,True,True,,True,not_applied_base_machine_grade,True,TP_c2bf5e884dc9,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,G0_cooccurrence_only,3,True,True,G_machine_syntax_candidate_grade,same_sentence_pair_plus_machine_strict_syntax_support,1,1,True,True,CL_d046a24b9394,GC_b25ab74c5792::GC_f7553cd07f36,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0de5d92f6f58,focus_endpoint_quarantine,quarantined_not_deleted,False,retrieval_candidate_only,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,True,LN_6b8cc44fec86,LN_ce78e7c63303,AL_c9e8a8b9c210,exact_identity_not_scientific_relation,IP_f24e2d4a9b6b,same_sentence_cooccurrence_only,GC_b2a3d8e3f4cd,good mechanical strength,outcome_or_property,True,True,LN_ff60486980f8,1,1,True,True,,True,not_applied_base_machine_grade,True,IP_f24e2d4a9b6b,TP_4cd870e9d088,same_sentence_cooccurrence_only,GC_e3dc7a9d810c,quasi solid state,untyped_extractive_keyword,True,True,LN_de93b237587f,1,2,True,True,,True,not_applied_base_machine_grade,True,TP_4cd870e9d088,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,G0_cooccurrence_only,3,True,True,G_machine_syntax_candidate_grade,same_sentence_pair_plus_machine_strict_syntax_support,1,1,True,True,CL_d3812f8196b1,GC_b2a3d8e3f4cd::GC_e3dc7a9d810c,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
TC_0de5de478435,focus_endpoint_quarantine,quarantined_not_deleted,False,retrieval_candidate_only,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,True,LN_6b8cc44fec86,LN_ce78e7c63303,AL_c9e8a8b9c210,exact_identity_not_scientific_relation,IP_3b369473d737,same_sentence_cooccurrence_only,GC_bc536166f47d,ionic conductivity,outcome_or_property,True,True,LN_9721c108e06f,5,5,True,True,,True,not_applied_base_machine_grade,True,IP_3b369473d737,TP_d553d9821747,same_sentence_cooccurrence_only,GC_9f7eee750593,millimeter level,untyped_extractive_keyword,True,True,LN_52ad01a070cf,1,1,True,True,,True,not_applied_base_machine_grade,True,TP_d553d9821747,C_cooccurrence_only,G0_cooccurrence_only,3,True,True,G0_cooccurrence_only,3,True,True,G_machine_syntax_candidate_grade,same_sentence_pair_plus_machine_strict_syntax_support,1,1,True,True,CL_068ae891d09a,GC_9f7eee750593::GC_bc536166f47d,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,True,True,not_applicable,untested,not_tested,not_assessed,False,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,eligible,not_created,False,0,,
